"date","site","year","time","animal.id","grid","trap.id","shelter","recap","sex","svl","weight","check","grid_new","grid_id"
"23/03/2016","Majura",2016,"11:40:00 AM","M37","C","6.1","Y","recap","","33","1.3",17,"C","MA-03_C"
"23/03/2016","Majura",2016,"11:10:00 AM","M43","B","3.8","N","new","","34","1.3",17,"B","MA-02_B"
"23/03/2016","Majura",2016,"11:10:00 AM","M44","B","6.1","Y","new","","40","2.1",17,"B","MA-02_B"
"23/03/2016","Majura",2016,"11:15:00 AM","M34","B","2.3","Y","recap","","42","2.7",17,"B","MA-02_B"
"23/03/2016","Majura",2016,"11:10:00 AM","M22","B","4.7","Y","recap","F","59","7.1",17,"B","MA-02_B"
"23/03/2016","Majura",2016,"11:49:00 AM","M41","D","4.3","Y","recap","","33","1.5",17,"D","MA-04_D"
"23/03/2016","Jerra West",2016,"10:35:00 AM","2","H","5.5","","new","F","52","5.5",17,"H","JW-04_H"
"30/03/2016","Cookanalla",2016,"12:30:00 PM","CK33","J","6.2","","new","M","49","4.7",18,"J","CA-01_J"
"30/03/2016","Cookanalla",2016,"12:25:00 PM","CK17","J","5.5","","recap","F","54","5.1",18,"J","CA-01_J"
"30/03/2016","Cookanalla",2016,"12:25:00 PM","CK32","J","5.4","","new","","44","8.2",18,"J","CA-01_J"
"30/03/2016","Majura",2016,"11:50:00 AM","M42","A","5.5","Y","recap","","39","2.2",18,"A","MA-01_A"
"30/03/2016","Majura",2016,"11:40:00 AM","M49","A","7.5","Y","new","","45","3",18,"A","MA-01_A"
"30/03/2016","Majura",2016,"10:40:00 AM","M26","B","4.7","Y","recap","M","52","5.5",18,"B","MA-02_B"
"30/03/2016","Majura",2016,"11:30:00 AM","M28","D","3.3","Y","recap","","45","3.4",18,"D","MA-04_D"
"30/03/2016","Majura",2016,"11:07:00 AM","M40","C","2.2","N","recap","","42","2.4",18,"C","MA-03_C"
"30/03/2016","Majura",2016,"11:10:00 AM","M37","C","6.1","Y","recap","","33","1.4",18,"C","MA-03_C"
"30/03/2016","Majura",2016,"11:20:00 AM","M48","D","3.6","N","new","M","42","2.3",18,"D","MA-04_D"
"30/03/2016","Majura",2016,"10:40:00 AM","M47","B","2.1","Y","new","M","51","4.8",18,"B","MA-02_B"
"30/03/2016","Majura",2016,"11:20:00 AM","M?","D","6.5","Y","new","","35","2.2",18,"D","MA-04_D"
"30/03/2016","Majura",2016,"10:30:00 AM","M46","B","1.1","Y","new","","46","2.7",18,"B","MA-02_B"
"30/03/2016","Majura",2016,"10:40:00 AM","M01","B","3.7","Y","recap","F","57","7.1",18,"B","MA-02_B"
"30/03/2016","Majura",2016,"10:40:00 AM","M42","B","3.8","N","new","","36","1.6",18,"B","MA-02_B"
"30/03/2016","Jerra West",2016,"9:20:00 AM","3","F","6.5","","new","M","46","3.9",18,"F","JW-02_F"
"30/03/2016","Jerra West",2016,"9:30:00 AM","4","G","7.5","","new","F","49","4.9",18,"G","JW-03_G"
"8/04/2016","Jerra West",2016,"9:31:00 AM","7","G","6.1","","new","M","59","7.3",NA,"G","JW-03_G"
"11/04/2016","Jerra West",2016,"10:15:00 AM","3","F","6.5","","recap","M","48","4.3",NA,"F","JW-02_F"
"13/04/2016","Jerra West",2016,"9:45:00 AM","8","G","4.1","","new","M","56","6",NA,"G","JW-03_G"
"15/04/2016","Jerra West",2016,"10:23:00 AM","7","G","4.3","","recap","M","57","7.4",NA,"G","JW-03_G"
"15/04/2016","Jerra West",2016,"10:25:00 AM","?","G","2.1","","new","M","57","7.6",NA,"G","JW-03_G"
"18/04/2016","Jerra West",2016,"10:21:00 AM","8","G","6.3","","recap","M","58","6.1",NA,"G","JW-03_G"
"6/02/2017","Majura",2017,"9:37:00 AM","M01","A","6.5","Y","new","","32","1.2",1,"A","MA-01_A"
"13/02/2017","Majura",2017,"9:50:00 AM","M01","A","5.5","Y","recap","","31","1.2",3,"A","MA-01_A"
"13/02/2017","Majura",2017,"9:55:00 AM","M03","A","6.5","Y","new","","26","0.7",3,"A","MA-01_A"
"13/02/2017","Majura",2017,"9:15:00 AM","M02","B","4.6","N","new","","26","0.8",3,"B","MA-02_B"
"13/02/2017","Jerra West",2017,"9:55:00 AM","J01","G","2.4","","new","F","53","6.3",3,"G","JW-03_G"
"15/02/2017","Jerra East",2017,"10:25","P1","P","4.2","N","new","","31","1.2",1,"P","JE-06_P"
"15/02/2017","Jerra East",2017,"10:25","P3","P","3.6","N","new","M","55","6.8",1,"P","JE-06_P"
"15/02/2017","Jerra East",2017,"10:25","P2","P","2.7","N","new","","27","0.6",1,"P","JE-06_P"
"15/02/2017","Majura",2017,"10:06:00 AM","M01","A","5.5","Y","recap","","29","1.2",4,"A","MA-01_A"
"15/02/2017","Majura",2017,"10:06:00 AM","M03","A","5.6","N","recap","","26","0.9",4,"A","MA-01_A"
"15/02/2017","Jerra West",2017,"9:01:00 AM","J01","G","2.5","","recap","F","53","6",4,"G","JW-03_G"
"20/02/2017","Jerra East",2017,"13:11","U1","U","2.6","N","new","","32","1.8",2,"U","JE-01_U"
"20/02/2017","Jerra East",2017,"10:21","O1","O","3.3","N","new","",NA,NA,2,"O","JE-05_O"
"20/02/2017","Jerra East",2017,"10:25","P4","P","7.5","N","new","M","38","2.75",2,"P","JE-06_P"
"20/02/2017","Majura",2017,"9:00:00 AM","M04","B","1.1","Y","new","","29","1",5,"B","MA-02_B"
"20/02/2017","Jerra West",2017,"10:13:00 AM","J01","G","3.2","","recap","F","52","5.8",5,"G","JW-03_G"
"22/02/2017","Jerra East",2017,"10:51","O3","O","2.3","N","new","",NA,NA,3,"O","JE-05_O"
"22/02/2017","Jerra East",2017,"11:29","P7 ","P","5.4","N","new","","35","0.79",3,"P","JE-06_P"
"22/02/2017","Jerra East",2017,"11:29","P6 ","P","3.7","N","new","M","54","4.99",3,"P","JE-06_P"
"22/02/2017","Jerra East",2017,"11:29","P5 ","P","6.5","N","new","M","49","5.2",3,"P","JE-06_P"
"22/02/2017","Majura",2017,"10:45:00 AM","M06","A","5.5","Y","new","","27","0.8",6,"A","MA-01_A"
"22/02/2017","Majura",2017,"10:00:00 AM","M05","B","3.3","Y","new","F","46","3.9",6,"B","MA-02_B"
"22/02/2017","Jerra West",2017,"9:30:00 AM","J01","G","2.6","","recap","F","52","6",6,"G","JW-03_G"
"22/02/2017","Jerra West",2017,"9:24:00 AM","J02","G","2.1","","new","","26","0.6",6,"G","JW-03_G"
"24/02/2017","Jerra East",2017,"11:11","P9","P","2.6","N","new","","32",NA,4,"P","JE-06_P"
"24/02/2017","Jerra East",2017,"11:11","P3","P","3.6","N","recap","M",NA,NA,4,"P","JE-06_P"
"24/02/2017","Jerra East",2017,"11:11","P8","P","3.3","N","new","","24","0.56",4,"P","JE-06_P"
"24/02/2017","Jerra East",2017,"10:21","O2","O","2.5","N","new","",NA,NA,4,"O","JE-05_O"
"24/02/2017","Jerra East",2017,"11:11","P10","P","1.5","N","new","","24",NA,4,"P","JE-06_P"
"24/02/2017","Jerra East",2017,"10:21","O5","O","2.4","N","new","","28","1",4,"O","JE-05_O"
"24/02/2017","Jerra East",2017,"11:11","P7 ","P","5.4","N","recap","",NA,NA,4,"P","JE-06_P"
"24/02/2017","Jerra West",2017,"9:50:00 AM","J01","G","3.1","","recap","F","53","5.8",7,"G","JW-03_G"
"27/02/2017","Jerra East",2017,"11:05","P11","P","3.4","N","new","F","48","4.7",5,"P","JE-06_P"
"27/02/2017","Jerra East",2017,"11:05","P1","P","4.3","N","recap","","33","1.3",5,"P","JE-06_P"
"27/02/2017","Jerra East",2017,"11:05","P12","P","5.4","N","new","","35","1.6",5,"P","JE-06_P"
"27/02/2017","Jerra East",2017,"11:05","P3","P","3.6","N","recap","M",NA,NA,5,"P","JE-06_P"
"27/02/2017","Jerra East",2017,"11:05","P2","P","2.7","N","recap","",NA,NA,5,"P","JE-06_P"
"27/02/2017","Jerra East",2017,"11:05","P4","P","6.5","N","recap","M",NA,NA,5,"P","JE-06_P"
"27/02/2017","Majura",2017,"10:38:00 AM","M03","A","6.5","Y","recap","","26","0.8",8,"A","MA-01_A"
"27/02/2017","Majura",2017,"10:10:00 AM","M02","B","4.6","N","recap","F","29","1.1",8,"B","MA-02_B"
"27/02/2017","Jerra West",2017,"9:30:00 AM","J01","G","2.4","","recap","F","52","6.2",8,"G","JW-03_G"
"27/02/2017","Jerra West",2017,"9:28:00 AM","J02","G","2.2","","recap","","27","0.8",8,"G","JW-03_G"
"1/03/2017","Jerra East",2017,"9:55","O6","O","2.3","N","new","","34","1.28",6,"O","JE-05_O"
"1/03/2017","Jerra East",2017,"9:55","O2","O","1.5","N","recap","",NA,NA,6,"O","JE-05_O"
"1/03/2017","Jerra East",2017,"10:15","P7 ","P","5.4","N","recap","",NA,NA,6,"P","JE-06_P"
"1/03/2017","Jerra East",2017,"12:51","U2","U","2.4","N","new","","38","2.07",6,"U","JE-01_U"
"1/03/2017","Jerra East",2017,"10:15","P11","P","3.3","N","recap","F",NA,NA,6,"P","JE-06_P"
"1/03/2017","Jerra East",2017,"10:15","P13 ","P","3.5","N","new","","35","1.6",6,"P","JE-06_P"
"1/03/2017","Jerra East",2017,"10:15","P3","P","3.6","N","recap","",NA,NA,6,"P","JE-06_P"
"1/03/2017","Jerra West",2017,"9:51:00 AM","J01","G","2.5","","recap","F","52","6",9,"G","JW-03_G"
"1/03/2017","Jerra West",2017,"9:44:00 AM","J02","G","2.2","","recap","","28","1.1",9,"G","JW-03_G"
"3/03/2017","Jerra East",2017,"10:31","U2","U","2.5","N","recap","",NA,NA,7,"U","JE-01_U"
"3/03/2017","Jerra East",2017,"9:41","P9 ","P","3.4","N","new","",NA,NA,7,"P","JE-06_P"
"3/03/2017","Majura",2017,"9:53:00 AM","M02","B","4.6","N","recap","","29","0.9",10,"B","MA-02_B"
"6/03/2017","Jerra East",2017,"11:21","P2","P","2.7","N","recap","",NA,NA,8,"P","JE-06_P"
"6/03/2017","Majura",2017,"9:55:00 AM","M03","A","6.5","Y","recap","","28","1.1",11,"A","MA-01_A"
"6/03/2017","Jerra West",2017,"10:54:00 AM","J01","G","2.5","","recap","F","54","6.8",11,"G","JW-03_G"
"6/03/2017","Jerra West",2017,"11:00:00 AM","J03","G","2.3","","new","","31","1.4",11,"G","JW-03_G"
"8/03/2017","Jerra East",2017,"9:55","P4","P","3.7","N","recap","",NA,NA,9,"P","JE-06_P"
"8/03/2017","Jerra East",2017,"9:55","P2","P","2.7","N","recap","","34","1.5",9,"P","JE-06_P"
"8/03/2017","Jerra West",2017,"9:20:00 AM","J04","F","1.5","","new","F","50","5.7",12,"F","JW-02_F"
"10/03/2017","Jerra East",2017,"11:15","P14 ","P","2.7","N","new","","26","0.82",10,"P","JE-06_P"
"10/03/2017","Jerra East",2017,"10:55","O7 ","O","3.6","N","new","","36","2.52",10,"O","JE-05_O"
"10/03/2017","Jerra East",2017,"11:15","P4","P","3.8","N","recap","",NA,NA,10,"P","JE-06_P"
"10/03/2017","Jerra East",2017,"9:45","U1","U","5.7","N","recap","",NA,NA,10,"U","JE-01_U"
"10/03/2017","Jerra West",2017,"10:11:00 AM","J03","G","3.2","","recap","","31","1",13,"G","JW-03_G"
"14/03/2017","Jerra East",2017,"10:21","O7 ","O","3.5","N","recap","",NA,NA,11,"O","JE-05_O"
"14/03/2017","Jerra East",2017,"10:21","P4","P","6.5","N","recap","",NA,NA,11,"P","JE-06_P"
"15/03/2017","Jerra East",2017,"","O2","O","2.5","N","recap","","30","0.87",12,"O","JE-05_O"
"15/03/2017","Jerra East",2017,"","O1","O","3.3","N","recap","","26","0.85",12,"O","JE-05_O"
"16/03/2017","Jerra East",2017,"12:51","P15","P","2.7","N","new","","35","1.8",13,"P","JE-06_P"
"16/03/2017","Jerra East",2017,"12:51","P16","P","7.3","N","new","","28","1.16",13,"P","JE-06_P"
"16/03/2017","Jerra East",2017,"12:51","P8","P","3.4","N","recap","","28","1.26",13,"P","JE-06_P"
"17/03/2017","Jerra East",2017,"11:06","P7 ","P","3.4","N","recap","",NA,NA,14,"P","JE-06_P"
"17/03/2017","Majura",2017,"10:10:00 AM","M02","B","4.6","N","recap","","33","1.5",14,"B","MA-02_B"
"17/03/2017","Majura",2017,"10:46:00 AM","M03","A","6.5","Y","recap","","30","1.1",14,"A","MA-01_A"
"17/03/2017","Majura",2017,"10:35:00 AM","M07","D","4.8","N","new","","30","1.4",14,"D","MA-04_D"
"17/03/2017","Jerra West",2017,"9:33:00 AM","J03","G","3.3","","recap","","33","1.6",14,"G","JW-03_G"
"20/03/2017","Jerra East",2017,"9:41","P7 ","P","3.4","N","recap","",NA,NA,15,"P","JE-06_P"
"20/03/2017","Jerra East",2017,"10:21","O4","O","3.3","N","new","","27","1.93",15,"O","JE-05_O"
"20/03/2017","Jerra East",2017,"10:21","O3","O","2.3","N","recap","","31","1.44",15,"O","JE-05_O"
"20/03/2017","Jerra East",2017,"9:41","P17 ","P","4.3","N","new","","29","1.04",15,"P","JE-06_P"
"20/03/2017","Majura",2017,"9:08:00 AM","M08","B","1.1","Y","new","","31","1.3",15,"B","MA-02_B"
"20/03/2017","Majura",2017,"10:00:00 AM","M03","A","6.5","Y","recap","","31","1.1",15,"A","MA-01_A"
"20/03/2017","Majura",2017,"9:16:00 AM","M04","B","1.3","Y","recap","F","36","1.6",15,"B","MA-02_B"
"20/03/2017","Jerra West",2017,"11:05:00 AM","J01","G","3.5","","recap","F","53","7.4",15,"G","JW-03_G"
"20/03/2017","Jerra West",2017,"11:13:00 AM","J02","G","3.2","","recap","","33","1.3",15,"G","JW-03_G"
"22/03/2017","Jerra East",2017,"9:41","P18","P","6.5","N","new","","32","1.6",16,"P","JE-06_P"
"22/03/2017","Jerra East",2017,"9:41","P7 ","P","3.4","N","recap","",NA,NA,16,"P","JE-06_P"
"24/03/2017","Jerra East",2017,"10:35","P17 ","P","6.4","N","recap","",NA,NA,17,"P","JE-06_P"
"27/03/2017","Majura",2017,"10:29:00 AM","M10","A","5.4","N","new","","28","1.3",16,"A","MA-01_A"
"27/03/2017","Majura",2017,"10:15:00 AM","M07","D","4.8","N","recap","","32","1.9",16,"D","MA-04_D"
"27/03/2017","Majura",2017,"10:00:00 AM","M02","B","4.6","N","recap","F","37","2.3",16,"B","MA-02_B"
"28/03/2017","Jerra East",2017,"","P19","P","3.4","N","new","","33","1.6",18,"P","JE-06_P"
"28/03/2017","Jerra East",2017,"","P20","P","5.4","N","new","","32","1.36",18,"P","JE-06_P"
"29/03/2017","Majura",2017,"9:10:00 AM","M09","B","1.1","Y","new","F","38","2.5",17,"B","MA-02_B"
"29/03/2017","Jerra West",2017,"10:20:00 AM","J02","G","2.2","","recap","","32","1.8",17,"G","JW-03_G"
"31/03/2017","Majura",2017,"10:18:00 AM","M11","C","3.6","N","new","F","35","2.7",18,"C","MA-03_C"
"31/03/2017","Majura",2017,"10:36:00 AM","M07","D","4.8","N","recap","","33","1.7",18,"D","MA-04_D"
"31/03/2017","Majura",2017,"10:45:00 AM","M10","A","5.4","N","recap","","26","1.3",18,"A","MA-01_A"
"31/03/2017","Jerra West",2017,"9:35:00 AM","J02","G","2.2","","recap","","34","1.5",18,"G","JW-03_G"
"11/04/2017","Majura",2017,"2:12:00 PM","M09","B","1.3","Y","recap","M","41","2.1",NA,"B","MA-02_B"
"11/04/2017","Majura",2017,"3:15:00 PM","M14","A","5.6","N","new","","32","1.1",NA,"A","MA-01_A"
"11/04/2017","Jerra West",2017,"12:50:00 PM","J02","G","4.2","","recap","","35","1.9",NA,"G","JW-03_G"
"19/02/2018","Cookanalla",2018,"11:43:00 AM","CK03","J","2.6","N","new","","36","2.7",1,"J","CA-01_J"
"19/02/2018","Cookanalla",2018,"11:50:00 AM","CK04","J","1.4","N","new","","29","1.3",1,"J","CA-01_J"
"19/02/2018","Cookanalla",2018,"12:00:00 PM","CK05","J","1.6","N","new","","28","1",1,"J","CA-01_J"
"19/02/2018","Cookanalla",2018,"12:07:00 PM","CK06","I","6.6","N","new","","31","1.3",1,"I","CA-04_I"
"19/02/2018","Cookanalla",2018,"11:40:00 AM","CK02","J","2.4","N","new","","42","2.7",1,"J","CA-01_J"
"19/02/2018","Cookanalla",2018,"11:29:00 AM","CK01","J","1.2","N","new","","52","5.2",1,"J","CA-01_J"
"19/02/2018","Majura",2018,"10:20:00 AM","M01","A","5.4","N","new","","35","1.27",1,"A","MA-01_A"
"21/02/2018","Jerra East",2018,"12.40 pm","P 2","P","3.3","Y","new","F",NA,NA,1,"P","JE-06_P"
"21/02/2018","Jerra East",2018,"12.25 pm","P 1","P","4.7","Y","new","","36","1.7",1,"P","JE-06_P"
"21/02/2018","Jerra East",2018,"12.55 pm","P 3","P","6.3","Y","new","","35","1.8",1,"P","JE-06_P"
"21/02/2018","Cookanalla",2018,"11:44:00 AM","CK03","J","3.6","N","recap","","37","2",2,"J","CA-01_J"
"21/02/2018","Cookanalla",2018,"11:49:00 AM","CK10","J","2.4","N","new","","31","0.93",2,"J","CA-01_J"
"21/02/2018","Cookanalla",2018,"11:59:00 AM","CK11","I","1.2","N","new","","44","2.57",2,"I","CA-04_I"
"21/02/2018","Cookanalla",2018,"11:27:00 AM","CK08","J","2.3","Y","new","","32","1.62",2,"J","CA-01_J"
"21/02/2018","Cookanalla",2018,"11:34:00 AM","CK04","J","1.4","N","recap","","30","1.3",2,"J","CA-01_J"
"21/02/2018","Cookanalla",2018,"11:40:00 AM","CK09","J","2.7","Y","new","","34","1.5",2,"J","CA-01_J"
"21/02/2018","Cookanalla",2018,"11:15:00 AM","CK07","J","1.2","N","new","","39","1.86",2,"J","CA-01_J"
"21/02/2018","Majura",2018,"10:20:00 AM","M01","A","4.5","Y","recap","","37","1.36",2,"A","MA-01_A"
"21/02/2018","Majura",2018,"10:15:00 AM","M02","D","1.5","Y","new","","48","3.9",2,"D","MA-04_D"
"23/02/2018","Jerra East",2018,"8.40 am","P 1","P","5.6","N","recap","",NA,NA,2,"P","JE-06_P"
"23/02/2018","Cookanalla",2018,"12:22:00 PM","CK07","J","1.2","N","recap","","38","1.98",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"12:00:00 PM","CK18","J","6.2","N","new","","45","2.23",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"11:36:00 AM","CK12","I","7.2","N","new","","39","2",3,"I","CA-04_I"
"23/02/2018","Cookanalla",2018,"11:47:00 AM","CK13","I","2.3","Y","new","","32","1.03",3,"I","CA-04_I"
"23/02/2018","Cookanalla",2018,"12:31:00 PM","CK03","J","3.6","N","recap","","37","2.07",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"12:34:00 PM","CK16","J","4.4","N","new","","34","1.38",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"12:14:00 PM","CK08","J","1.3","Y","recap","","33","1.69",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"12:25:00 PM","CK15","J","4.6","N","new","","37","1.64",3,"J","CA-01_J"
"23/02/2018","Cookanalla",2018,"12:03:00 PM","CK14","J","7.4","N","new","","42","2.44",3,"J","CA-01_J"
"23/02/2018","Majura",2018,"9:45:00 AM","M02","D","2.7","Y","recap","","48","3.75",3,"D","MA-04_D"
"28/02/2018","Jerra East",2018,"11.58 am","P4","P","3.4","N","new","","25","1.5",4,"P","JE-06_P"
"28/02/2018","Jerra East",2018,"1.30 pm","O-1","O","2.6","N","new","M","49","5.3",4,"O","JE-05_O"
"28/02/2018","Cookanalla",2018,"12:05:00 PM","CK17","J","4.4","N","new","","35","1.69",4,"J","CA-01_J"
"28/02/2018","Cookanalla",2018,"12:11:00 PM","CK03","J","3.8","N","recap","","38","2.35",4,"J","CA-01_J"
"28/02/2018","Cookanalla",2018,"12:22:00 PM","CK18","J","7.1","Y","recap","","43","2.85",4,"J","CA-01_J"
"28/02/2018","Cookanalla",2018,"11:59:00 AM","CK10","J","2.3","Y","recap","","32","1.3",4,"J","CA-01_J"
"28/02/2018","Majura",2018,"10:47:00 AM","M03","A","4.3","Y","new","","38","2.28",4,"A","MA-01_A"
"28/02/2018","Majura",2018,"10:58:00 AM","M04","A","5.5","Y","new","","33","1.57",4,"A","MA-01_A"
"28/02/2018","Jerra West",2018,"3:06:00 PM","JW1","H","4.2","N","new","","56","6.2",4,"H","JW-04_H"
"2/03/2018","Jerra East",2018,"12.50 am","P 5","P","3.5","Y","new","M","38","2.3",5,"P","JE-06_P"
"2/03/2018","Jerra East",2018,"","O-1","O","2.6","N","recap","",NA,NA,5,"O","JE-05_O"
"2/03/2018","Jerra East",2018,"1.10 pm","P 2","P","3.3","Y","recap","F","54","6.7",5,"P","JE-06_P"
"2/03/2018","Cookanalla",2018,"11:03:00 AM","CK10","J","3.4","N","recap","","31","1.33",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"11:30:00 AM","CK22","J","5.8","N","new","","26","0.74",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"10:44:00 AM","CK04","J","3.6","N","recap","","33","1.59",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"10:34:00 AM","CK19","J","1.3","Y","new","","37","1.85",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"11:09:00 AM","CK02","J","2.4","N","recap","","45","3.51",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"10:54:00 AM","CK17","J","4.3","Y","recap","","35","1.55",5,"J","CA-01_J"
"2/03/2018","Cookanalla",2018,"11:19:00 AM","CK21","J","7.1","Y","new","","33","1.91",5,"J","CA-01_J"
"2/03/2018","Majura",2018,"9:39:00 AM","M04","A","5.5","Y","recap","","36","1.62",5,"A","MA-01_A"
"5/03/2018","Jerra East",2018,"11.10 am","P 7","P","3.3","Y","new","M","51","6.2",6,"P","JE-06_P"
"5/03/2018","Jerra East",2018,"10.35 am","O 2","O","6.3","Y","new","","27","1.06",6,"O","JE-05_O"
"5/03/2018","Cookanalla",2018,"11:07:00 AM","CK17","J","5.4","N","recap","","36","1.71",6,"J","CA-01_J"
"5/03/2018","Cookanalla",2018,"11:02:00 AM","CK04","J","5.7","Y","recap","","34","1.65",6,"J","CA-01_J"
"5/03/2018","Cookanalla",2018,"10:58:00 AM","CK02","J","2.3","Y","recap","","47","3.94",6,"J","CA-01_J"
"5/03/2018","Cookanalla",2018,"11:14:00 AM","CK24","I","4.7","Y","new","","41","2.71",6,"I","CA-04_I"
"5/03/2018","Cookanalla",2018,"10:54:00 AM","CK07","J","1.2","N","recap","","42","2.3",6,"J","CA-01_J"
"5/03/2018","Majura",2018,"9:59:00 AM","M02","D","2.5","Y","recap","","47","4.04",6,"D","MA-04_D"
"5/03/2018","Majura",2018,"9:30:00 AM","M05","B","4.1","Y","new","","51","5.37",6,"B","MA-02_B"
"7/03/2018","Jerra East",2018,"9.25 am","P 8 ","P","4.7","Y","new","","39","3.1",7,"P","JE-06_P"
"7/03/2018","Cookanalla",2018,"11:11:00 AM","CK24","I","5.7","Y","recap","","40","2.86",7,"I","CA-04_I"
"7/03/2018","Cookanalla",2018,"10:47:00 AM","CK17","J","4.3","Y","recap","","36","1.74",7,"J","CA-01_J"
"7/03/2018","Cookanalla",2018,"10:55:00 AM","CK25","J","7.3","Y","new","M","43","3.59",7,"J","CA-01_J"
"7/03/2018","Majura",2018,"9:24:00 AM","M05","B","3.3","Y","recap","","51","5.42",7,"B","MA-02_B"
"7/03/2018","Majura",2018,"9:54:00 AM","M02","D","1.7","Y","recap","M","47","4.12",7,"D","MA-04_D"
"9/03/2018","Jerra East",2018,"11.25 am","P 2","P","3.5","Y","recap","",NA,NA,8,"P","JE-06_P"
"9/03/2018","Jerra East",2018,"9.35 am","U 1","U","1.5","Y","new","","36",NA,8,"U","JE-01_U"
"9/03/2018","Jerra East",2018,"11.35 am ","P 5","P","2.5","Y","recap","",NA,NA,8,"P","JE-06_P"
"9/03/2018","Cookanalla",2018,"10:12:00 AM","CK10","J","3.4","N","recap","","35","1.78",8,"J","CA-01_J"
"9/03/2018","Cookanalla",2018,"9:56:00 AM","CK21","J","5.1","Y","recap","","39","2.34",8,"J","CA-01_J"
"9/03/2018","Cookanalla",2018,"10:24:00 AM","CK24","I","6.8","N","recap","","40","3.01",8,"I","CA-04_I"
"9/03/2018","Cookanalla",2018,"10:20:00 AM","CK02","J","3.3","Y","recap","","49","4.25",8,"J","CA-01_J"
"9/03/2018","Cookanalla",2018,"10:15:00 AM","CK25","J","6.3","Y","recap","","49","3.96",8,"J","CA-01_J"
"9/03/2018","Cookanalla",2018,"9:49:00 AM","CK07","J","2.1","Y","recap","","42","2.81",8,"J","CA-01_J"
"9/03/2018","Cookanalla",2018,"11:00:00 AM","CK28","K","3.8","N","new","","45","3.02",8,"K","CA-02_K"
"9/03/2018","Cookanalla",2018,"10:04:00 AM","CK27","J","2.8","N","new","","44","3.67",8,"J","CA-01_J"
"9/03/2018","Majura",2018,"12:24:00 PM","M02","D","2.5","Y","recap","","49","3.98",8,"D","MA-04_D"
"9/03/2018","Majura",2018,"11:58:00 AM","M05","B","4.3","Y","recap","M","51","5.22",8,"B","MA-02_B"
"12/03/2018","Jerra East",2018,"10.10 am","P 8","P","1.7","N","new","",NA,NA,9,"P","JE-06_P"
"14/03/2018","Jerra East",2018,"10.55 am","Y 1","Y","1.6","N","new","","37",NA,10,"Y","JE-02_Y"
"14/03/2018","Cookanalla",2018,"11:21:00 AM","CK18","J","7.1","Y","recap","M","46","3.24",9,"J","CA-01_J"
"14/03/2018","Cookanalla",2018,"11:31:00 AM","CK30","J","4.5","Y","new","M","48","3.5",9,"J","CA-01_J"
"14/03/2018","Cookanalla",2018,"11:45:00 AM","CK24","I","6.8","N","recap","","44","3",9,"I","CA-04_I"
"14/03/2018","Cookanalla",2018,"11:12:00 AM","CK02","J","3.3","Y","recap","F","50","4.51",9,"J","CA-01_J"
"14/03/2018","Majura",2018,"9:26:00 AM","M05","B","3.3","Y","recap","","52","5.17",9,"B","MA-02_B"
"14/03/2018","Majura",2018,"9:45:00 AM","M07","C","7.1","Y","new","","43","2.56",9,"C","MA-03_C"
"14/03/2018","Majura",2018,"10:06:00 AM","M09","A","7.5","Y","new","","35","1.67",9,"A","MA-01_A"
"14/03/2018","Majura",2018,"10:06:00 AM","M08","A","3.4","N","new","","31","1.21",9,"A","MA-01_A"
"14/03/2018","Jerra West",2018,"12:30:00 PM","JW1","H","6.1","Y","recap","M","54","6.6",9,"H","JW-04_H"
"16/03/2018","Cookanalla",2018,"12:00:00 PM","CK21","J","5.1","Y","recap","","41","2.72",10,"J","CA-01_J"
"16/03/2018","Cookanalla",2018,"12:17:00 PM","CK13","I","7.3","Y","recap","","33","1.19",10,"I","CA-04_I"
"16/03/2018","Cookanalla",2018,"11:55:00 AM","CK07","J","1.2","N","recap","","46","2.86",10,"J","CA-01_J"
"16/03/2018","Majura",2018,"9:23:00 AM","M10","C","1.3","Y","new","","38","2.26",10,"C","MA-03_C"
"19/03/2018","Cookanalla",2018,"10:42:00 AM","CK07","J","2.1","Y","recap","","46","3.3",11,"J","CA-01_J"
"19/03/2018","Cookanalla",2018,"10:45:00 AM","CK33","J","2.2","N","new","","42","2.73",11,"J","CA-01_J"
"19/03/2018","Majura",2018,"9:38:00 AM","M10","C","1.3","Y","recap","","38","2.36",11,"C","MA-03_C"
"19/03/2018","Majura",2018,"9:32:00 AM","M18","C","2.3","Y","new","","44","2.43",11,"C","MA-03_C"
"21/03/2018","Jerra East",2018,"9.25 am","P 9","P","7.3","Y","new","M","47","3.5",13,"P","JE-06_P"
"21/03/2018","Jerra East",2018,"10.45 am","U 1","U","1.2","N","recap","","41","2.7",13,"U","JE-01_U"
"21/03/2018","Jerra East",2018,"","Y 2","Y","3.8","N","new","","39","2.5",13,"Y","JE-02_Y"
